tsne_1,tsne_2,tsne_3,label
7.8652534,-11.074586,-11.148557,V
6.1675324,-10.719588,-10.154038,V
7.273348,-8.377368,-7.4291816,V
8.914092,-11.352121,-8.981538,V
7.060678,-12.721995,-7.4331408,V
8.535934,-10.981076,-7.457769,V
6.3066044,-12.645902,-7.16103,V
4.058125,-5.312181,8.98173,W
2.633117,-4.0645237,9.586825,W
3.9900384,-6.858233,10.661431,W
3.8653178,-4.759023,12.48566,W
3.088881,-4.345035,8.373825,W
3.0689116,-4.350078,8.703906,W
3.6963756,-7.2027225,11.289484,W
3.3862288,-5.490028,14.272244,W
2.6830482,-4.0486946,9.103992,W
2.9380844,-8.024281,10.891729,W
3.9997647,-7.422033,15.178144,W
4.9381213,-5.2411695,12.825105,W
1.715488,-6.5524316,10.574607,W
3.6327329,-4.8814974,13.096797,W
3.5590215,-4.4037414,11.150771,W
1.7324516,-3.864529,9.239186,W
3.7186844,-7.4940825,15.270612,W
2.1823773,-4.080328,8.142359,W
3.7113516,-6.1088133,15.870223,W
2.59637,-4.111822,8.274926,W
3.4563718,-7.4678035,11.3708935,W
3.9344325,-4.5333815,11.4815,W
1.852576,-3.8583214,8.956532,W
3.7506435,-6.2554946,16.042358,W
3.0049937,-4.2531543,7.8202825,W
3.996799,-5.055312,10.847101,W
1.8753772,-5.14114,7.626213,W
4.235938,-7.4238415,15.4330015,W
4.0254803,-4.3018026,10.938666,W
2.8660848,-8.457192,10.242137,W
3.4471087,-5.6238766,14.516479,W
2.8946805,-4.3771234,8.092607,W
3.435494,-7.487475,13.997961,W
2.5693598,-4.611829,7.8279457,W
1.9838109,-3.7374861,8.465188,W
2.2488139,-6.8504295,9.971323,W
2.7569885,-4.0488424,12.535353,W
2.491434,-4.6398234,7.717392,W
3.7986937,-7.539042,13.4825115,W
4.7951694,-4.882776,12.104913,W
1.779213,-6.885641,10.618621,W
2.952254,-4.165734,10.870527,W
3.2230864,-7.7584486,10.8982725,W
2.4479432,-3.733771,8.3628025,W
3.5677521,-7.4768076,12.86841,W
4.1711955,-7.408182,15.157917,W
4.50451,-4.7909,11.839841,W
2.8244016,-7.721514,12.107666,W
3.620347,-7.068616,12.9119215,W
4.526025,-4.823358,11.638768,W
3.5290718,-7.342574,11.898005,W
4.0529685,-7.6160855,14.688796,W
4.2315197,-4.7365236,12.186402,W
2.5054183,-3.9338129,8.611999,W
1.7468876,-7.2413354,10.627007,W
3.5970244,-6.084282,15.448905,W
1.5313011,-5.1766176,7.888445,W
2.6587944,-8.624436,9.965865,W
4.4746246,-4.9207807,12.25822,W
1.2471627,-4.377073,8.539974,W
3.6188724,-7.3727255,15.647161,W
3.3427062,-4.7874417,13.661301,W
1.6806726,-7.7420726,10.13855,W
3.6755576,-7.4282947,14.802165,W
3.7227728,-4.433734,11.648397,W
0.6246732,-3.9653308,8.424953,W
2.5490243,-4.072352,9.893611,W
1.1573544,-4.496054,8.485946,W
3.7866676,-7.0313063,11.958496,W
4.155466,-5.119602,12.229442,W
3.2423952,-7.672886,11.133599,W
3.0779276,-4.5497932,13.189591,W
1.7725581,-4.276014,8.492931,W
1.5483682,-4.3809257,9.172563,W
3.6857674,-5.966884,15.350091,W
4.586502,-6.5273986,15.391326,W
2.805208,-7.6869926,12.321964,W
3.1108847,-7.1166277,15.613868,W
3.398806,-7.30819,13.0058975,W
3.7098951,-4.188659,11.11497,W
2.8552303,-7.120904,15.518403,W
3.698985,-4.510814,11.91025,W
1.0641282,-5.73249,7.789207,W
3.2463067,-7.228717,14.138818,W
3.6819954,-7.467137,15.636025,W
3.0936525,-7.834779,10.91174,W
1.2674356,-5.5068192,7.937541,W
3.1142492,-7.0336876,15.652037,W
3.2448013,-4.2386785,11.57509,W
2.5894082,-3.994141,12.609262,W
3.088586,-4.089589,11.784692,W
1.6585377,-4.590888,8.7331,W
2.4799087,-7.4739904,14.926901,W
1.5145565,-7.606671,11.098856,W
3.3540323,-5.508288,14.466444,W
1.3788615,-5.035863,8.123215,W
2.6305964,-8.500158,10.115082,W
3.2841089,-7.453809,14.870596,W
2.6204002,-8.488919,10.068786,W
3.1456797,-7.107561,14.076835,W
3.8956184,-5.4818754,8.963209,W
3.5542119,-7.4354634,13.354201,W
3.4258773,-7.244786,12.569973,W
2.4684174,-4.2323866,9.59173,W
1.6560858,-4.7281003,9.088937,W
3.0318265,-7.4439006,12.741334,W
3.4910054,-4.9870877,13.176717,W
2.4551547,-4.269115,9.428561,W
2.334682,-4.314945,9.685943,W
1.9495589,-4.583212,9.083206,W
1.6953378,-7.5235095,9.766894,W
1.2804366,-7.6805406,11.5238495,W
3.7570972,-6.086467,15.528964,W
1.5878421,-7.9624314,10.374097,W
3.698229,-7.4630575,14.773717,W
1.3720537,-4.3176475,8.821111,W
3.2914648,-7.471013,13.275355,W
1.7023617,-7.3749843,9.463736,W
3.652483,-6.163903,16.163706,W
1.0352532,-4.5655155,8.9191475,W
1.6659049,-7.5916643,9.5683365,W
2.7635438,-7.1334705,15.259803,W
0.9260474,-5.796008,7.7100654,W
1.554772,-7.731246,10.711707,W
3.3190854,-5.5895605,14.497076,W
0.24261096,4.1079183,-20.105598,X
0.40800002,3.7017467,-20.304682,X
0.4360727,3.345527,-17.690052,X
0.6682207,3.5051956,-18.8211,X
1.9001853,4.66376,-16.36499,X
2.4406464,4.976432,-16.880722,X
2.8069031,5.0007052,-17.38136,X
-0.20101577,3.1319985,-17.698372,X
2.1209433,4.7174373,-16.692839,X
2.1845357,4.554977,-16.878708,X
2.3106437,5.580482,-16.002768,X
2.5509694,6.1972685,-18.476196,X
2.8778672,5.269865,-17.306566,X
0.37120175,5.1927714,-20.9777,X
-0.102077916,4.8027387,-19.220509,X
0.4305877,3.33121,-18.578384,X
2.1664214,4.965461,-16.426245,X
2.928313,5.23362,-17.434261,X
2.6184063,6.1423507,-18.257397,X
2.4680142,6.290545,-18.313667,X
2.6028137,6.3906293,-18.03195,X
-0.14861973,5.2056913,-19.591217,X
-0.24663045,5.5246983,-19.118322,X
0.2728843,4.0999928,-21.360138,X
2.4101818,6.612941,-16.589941,X
0.644559,5.4160924,-20.059944,X
1.958998,3.9967353,-17.243929,X
2.5973177,6.1708026,-18.321362,X
1.9108926,6.1190834,-19.06122,X
2.0035322,5.112248,-15.969411,X
3.209599,5.0370336,-17.585703,X
1.9912807,4.0803657,-16.991299,X
2.9025881,5.6444497,-16.530376,X
2.7773151,5.0065317,-17.165619,X
2.6838188,4.8655925,-17.269344,X
-0.18004262,2.9501235,-17.51661,X
2.0715768,4.319156,-16.936157,X
0.9161449,3.5176249,-17.371773,X
0.115100294,2.9780955,-17.409767,X
-0.17110766,4.5544543,-20.53903,X
-0.22329755,4.7959423,-20.426228,X
0.2575481,4.1493273,-20.28839,X
0.28095585,3.9900353,-20.37952,X
0.36354348,3.319275,-18.570007,X
2.512199,6.730605,-16.823936,X
0.14040276,4.261583,-20.054901,X
0.41007,5.2201576,-21.142286,X
0.18304136,4.2744336,-21.069258,X
0.355983,3.3089833,-17.589321,X
0.95675844,3.4927413,-17.344437,X
0.83284736,3.5501637,-17.970709,X
1.0909013,3.7303438,-17.232664,X
0.25568172,3.050596,-17.398767,X
-0.028352242,3.5792325,-17.664637,X
0.5018489,3.6239324,-18.919472,X
0.62028176,5.494408,-20.640484,X
1.5453138,5.821686,-19.61186,X
-1.1443564,4.3638673,-18.877169,X
0.36248767,4.0498834,-19.724758,X
0.72535294,3.4584794,-17.016953,X
1.3931522,5.8254933,-19.757563,X
0.93468815,5.287274,-19.907938,X
-0.022242835,5.5445867,-20.13324,X
0.26545006,5.412237,-20.10672,X
0.5653625,3.5907357,-19.000935,X
0.5420437,3.686738,-19.694696,X
0.0992336,4.4399714,-20.73597,X
0.89533716,3.5124536,-17.393126,X
2.2659445,5.0759616,-16.488049,X
3.0085397,5.498085,-18.009058,X
0.052853942,3.4130073,-18.02089,X
2.5123687,6.68901,-16.823156,X
0.34772977,5.1247325,-21.011486,X
-0.53088593,3.7541523,-18.056755,X
1.8886416,6.419462,-18.79278,X
0.19182208,4.129368,-20.488121,X
2.1613226,5.397729,-15.962857,X
2.5900126,6.1630864,-17.237814,X
2.5358176,6.0860662,-18.462185,X
14.844316,2.7382321,-11.9803,Y
14.7838745,2.5173066,-11.976594,Y
14.752522,2.521044,-11.955305,Y
14.7237425,1.6339798,-12.143173,Y
14.495946,2.068812,-11.852519,Y
14.475039,1.6520073,-11.95312,Y
14.145421,1.994617,-11.645168,Y
14.571876,1.9134446,-11.961542,Y
14.097253,1.2404355,-11.8242855,Y
13.823553,1.7210275,-11.533661,Y
13.480775,1.9177263,-11.269308,Y
13.403779,2.0692062,-11.227018,Y
13.566871,1.8100145,-11.383405,Y
13.549594,1.822734,-11.308199,Y
13.072342,1.795891,-11.176482,Y
12.592491,2.0357604,-11.019855,Y
12.81127,1.9132091,-10.940029,Y
13.153557,1.9410027,-10.790277,Y
12.49103,2.4237669,-10.853812,Y
12.786727,1.5931185,-11.283633,Y
12.640629,2.5780919,-10.863707,Y
11.789319,0.9649931,-10.578623,Y
12.33647,0.99750507,-11.903103,Y
11.759374,0.50078344,-11.066107,Y
11.762174,0.6453082,-11.562616,Y
12.300251,1.2605615,-11.476597,Y
11.751752,1.2720767,-11.198568,Y
9.991912,-0.91152006,-10.599663,Y
12.043852,0.79678935,-11.616801,Y
11.426332,0.10879701,-11.430363,Y
11.408711,0.1961644,-12.177726,Y
11.674441,3.0458105,-10.552489,Y
10.835622,1.0066307,-9.868791,Y
10.92187,0.98611563,-10.033967,Y
10.113503,-1.6796104,-12.540708,Y
11.479705,0.48532397,-11.813193,Y
11.1549225,1.8152866,-11.143685,Y
10.2323885,0.7787102,-10.034588,Y
10.456149,0.971993,-10.220777,Y
9.886125,-0.24208577,-10.892703,Y
11.487134,0.46926087,-12.02164,Y
10.800767,0.11755269,-12.612761,Y
10.890487,-0.16563322,-12.511596,Y
9.431006,2.3262165,-10.519198,Y
9.8348255,0.51673394,-10.2919235,Y
9.821841,1.4192642,-9.446728,Y
9.542404,-0.8340631,-11.681004,Y
9.599727,-1.155921,-12.797897,Y
9.39561,-1.1419096,-11.708398,Y
9.860623,0.34825054,-11.9544,Y
10.724157,0.07547914,-12.738935,Y
10.064288,1.953754,-10.135308,Y
9.757799,0.6886648,-10.5202,Y
9.062607,0.7687919,-10.656135,Y
9.033293,-1.1424638,-11.311913,Y
9.0180645,1.1274637,-10.91211,Y
9.107425,-0.82817745,-10.634219,Y
8.972603,-0.9274155,-11.329975,Y
9.010174,1.0128751,-10.04928,Y
9.407579,1.4566829,-9.892361,Y
9.082501,0.7593333,-11.929572,Y
9.3314905,-1.0642349,-12.815679,Y
9.32933,-1.1336616,-12.776785,Y
9.244048,-1.1616466,-12.653205,Y
9.535134,1.6785433,-11.640098,Y
9.109867,1.0571432,-9.985279,Y
9.504148,1.8823677,-11.2268095,Y
8.966593,-0.4446409,-10.182775,Y
8.0654,0.4479266,-10.534407,Y
9.058807,-1.2132769,-12.55312,Y
8.969133,-0.745649,-11.184403,Y
10.080347,2.8380308,-10.846061,Y
8.987496,1.2353983,-12.264742,Y
9.146572,-0.509026,-12.614138,Y
8.598916,1.0559624,-11.720659,Y
9.366968,-0.23645829,-12.826125,Y
8.645695,-1.8473538,-12.446663,Y
9.24709,1.308524,-12.325251,Y
8.934493,1.7213407,-11.333402,Y
8.5078745,0.98337144,-10.250018,Y
8.5999365,1.5665483,-10.177021,Y
8.25916,1.0169044,-10.2451,Y
7.8175893,0.22471558,-10.667276,Y
8.223675,1.1945478,-9.9709,Y
8.043254,1.0819515,-10.544696,Y
8.643975,-1.9244823,-12.549171,Y
8.918119,0.3147857,-12.28301,Y
9.02234,1.2477725,-12.085276,Y
8.477956,1.0405143,-10.643552,Y
8.363161,1.8032643,-10.447755,Y
8.414342,-0.27369142,-11.161423,Y
8.928993,-0.43446437,-10.291985,Y
11.206169,3.4442816,-10.42377,Y
8.175115,1.4498625,-10.411262,Y
9.183152,2.360132,-10.765325,Y
7.84091,0.9707287,-9.184386,Y
7.879808,1.4410194,-9.956503,Y
11.448218,3.2890143,-10.488729,Y
8.2409,1.732793,-10.591964,Y
8.914157,-1.0547905,-12.675808,Y
-5.0250797,-3.8100195,-1.5586795,Z
-3.04837,-4.985942,-1.6103157,Z
-2.0032332,-3.5937033,-3.3705087,Z
-3.8089116,-3.4328554,-2.0378067,Z
-4.6088657,-3.6848876,-0.71175575,Z
0.7706735,-3.676942,-2.8808753,Z
-4.895547,-4.158387,-1.084554,Z
1.2500938,-3.7057157,-3.1580281,Z
-3.281987,-3.0888689,-2.2656333,Z
-4.6438594,-3.833117,-1.2828594,Z
-4.4091725,-4.789147,-0.92921823,Z
1.1366459,-4.09821,-2.5627804,Z
-0.09128901,-2.055341,-2.5912783,Z
-3.175411,-3.2334678,-2.2492867,Z
1.2782972,-4.238335,-2.3693955,Z
0.29755276,-2.870092,-3.7500145,Z
-0.19503376,-4.154697,-4.4745193,Z
-4.7392855,-3.5023308,-0.45388186,Z
-4.310305,-4.99811,-1.1120453,Z
-0.7100344,-3.2321846,-3.9071496,Z
-4.6363072,-3.7540364,-0.75763863,Z
0.78077257,-3.3337374,-2.2898574,Z
-3.983873,-3.671805,-1.6366951,Z
0.80676115,-4.2101026,-2.390048,Z
-0.37960878,-3.939258,-2.9998658,Z
-0.37635884,-3.7275803,-3.475542,Z
-3.4831543,-4.7335997,-0.87049294,Z
-0.90643936,-3.6834888,-3.129709,Z
-3.319795,-4.707786,-0.91761667,Z
-0.8263074,-3.7607832,-3.190287,Z
-3.990589,-3.62788,-0.8573832,Z
1.3447444,-4.267505,-4.112807,Z
-4.835345,-3.66218,-0.2744615,Z
0.5291959,-3.7209466,-3.531245,Z
-3.7171855,-3.548853,-0.7821152,Z
-0.1578411,-3.78935,-3.3282638,Z
-4.3966656,-3.6516814,-1.1273205,Z
1.0169553,-4.001456,-3.8750956,Z
-3.3706787,-3.5019736,-0.61020285,Z
-1.0672492,-3.5191946,-2.891626,Z
-0.98630375,-2.3481615,-2.4417024,Z
-4.4447403,-3.5942085,-0.98398674,Z
-4.9147587,-5.003779,-0.4518175,Z
0.1407596,-3.9468286,-3.332559,Z
-3.6892827,-3.4472709,-0.20038074,Z
-0.5332821,-3.571483,-4.002122,Z
-3.1647692,-3.5256124,-0.6478943,Z
0.29141334,-3.9392467,-3.2819827,Z
-0.69607496,-2.280319,-2.2476602,Z
-2.8569765,-4.738972,-0.81930584,Z
0.98305035,-4.796577,-4.269843,Z
-3.4933453,-3.8039525,-2.3545434,Z
-1.2002432,-4.8237543,-1.3624458,Z
0.82734966,-5.2648573,-3.0700753,Z
-0.8445799,-3.2970393,-2.6069314,Z
0.1890559,-4.832741,-4.4658303,Z
-3.9158356,-3.4757109,0.011520476,Z
1.1582246,-5.6619325,-3.4636536,Z
-2.3674765,-3.1656945,-0.52456445,Z
-0.87012124,-4.9599957,-1.6316463,Z
-1.4263581,-4.043716,-2.8872423,Z
-0.7780632,-4.679442,-1.3612177,Z
-3.5799158,-4.917124,0.51662076,Z
1.0340685,-3.850646,-3.6770341,Z
-1.7458966,-4.2820873,-2.862039,Z
1.1810646,-5.855302,-3.5035322,Z
0.27052528,-4.956948,-4.4628053,Z
-2.941586,-4.696407,-0.23957893,Z
1.5786216,-4.8594985,-3.8296008,Z
-1.5465499,-2.6168115,-1.0987098,Z
-1.3309155,-4.8588996,-1.3659366,Z
-2.5921652,-3.58204,-0.36541525,Z
1.2097675,-5.732311,-3.4701087,Z
-3.2258754,-3.6019628,-0.14424597,Z
1.0496695,-4.6764317,-4.095359,Z
-2.640912,-3.63,-0.20892696,Z
-3.1447043,-3.860685,0.3923839,Z
0.8170046,-5.4651184,-2.7201693,Z
-3.3130717,-3.9124198,-2.4899383,Z
-1.1762398,-4.8874283,-1.3365104,Z
-0.864456,-4.3906035,-0.7189827,Z
1.058236,-5.2366114,-2.8011014,Z
-3.699485,-3.9210882,0.43303794,Z
1.1003944,-5.572937,-2.968749,Z
-1.8045768,-2.2477548,-0.6671493,Z
-0.9716513,-4.8351045,-1.2913963,Z
0.942038,-4.9118843,-4.731354,Z
-4.057401,-3.7591214,0.13291465,Z
-2.318689,-4.6366634,-0.4124851,Z
-0.65129346,-4.566315,-3.5041356,Z
-1.4188075,-4.5432596,-1.9680938,Z
-1.545947,-2.572068,-1.0540752,Z
1.1508656,-5.6842284,-2.952434,Z
0.53203976,-4.759622,-1.8302438,Z
0.8622153,-4.9286084,-4.3766093,Z
-0.90557015,-2.363107,-1.3682,Z
0.2920165,-5.1558604,-3.8844733,Z
1.1345923,-5.995039,-4.514794,Z
-2.790481,-4.7495766,-0.228735,Z
-2.6603725,-4.6998124,-0.23434652,Z
