time_s,rep_01,rep_02,rep_03,rep_04,rep_05,rep_06,rep_07,rep_08,rep_09,rep_10,rep_11,rep_12,rep_13,rep_14,rep_15
38.397,0.0871,0.0684,0.048,0.0552,0.0954,0.0657,-0.0224,-0.0317,-0.0186,0.0074,0.0,0.0,-0.015,-0.0048,-0.0045
38.819,0.1738,0.1326,0.1206,0.1347,0.1754,0.1298,0.0384,0.0367,0.0427,0.0816,0.0559,0.0645,0.0443,0.0624,0.0643
39.241,0.3004,0.2127,0.2229,0.2479,0.2959,0.2192,0.116,0.1299,0.1227,0.1835,0.1319,0.159,0.1242,0.1411,0.1654
39.662,0.5064,0.3316,0.3817,0.4277,0.4885,0.3598,0.2317,0.2692,0.2437,0.3378,0.2448,0.2971,0.2402,0.253,0.3138
40.084,0.8329,0.5382,0.6396,0.7654,0.8093,0.5872,0.4057,0.5037,0.4374,0.6003,0.4255,0.5227,0.4165,0.4282,0.5534
40.506,1.2892,0.8321,1.0316,1.2095,1.2602,0.9888,0.688,0.8586,0.753,0.9996,0.7692,0.8719,0.7137,0.7113,0.922
40.928,1.8409,1.2999,1.5998,1.7597,1.8117,1.4851,1.1166,1.342,1.2138,1.5182,1.2124,1.4235,1.1482,1.1421,1.4165
41.35,2.4638,1.8423,2.1997,2.3653,2.4157,2.0586,1.6768,1.9115,1.7613,2.1115,1.751,1.9925,1.6939,1.7114,2.1228
41.772,3.0869,2.4531,2.8408,3.0218,3.1391,2.6761,2.2925,2.5269,2.3619,2.736,2.3423,2.5995,2.3095,2.3081,2.7458
42.194,3.7377,3.0829,3.4826,3.7033,3.7965,3.3264,2.9207,3.1662,3.0056,3.3545,2.9609,3.2512,2.9336,2.9473,3.3867
42.616,4.397,3.8163,4.1602,4.4297,4.4837,4.0134,3.5911,3.8244,3.6641,4.0059,3.601,3.8982,3.5734,3.5874,4.043
43.038,4.9897,4.4721,4.8453,5.0222,5.0224,4.6902,4.2559,4.4935,4.3585,4.671,4.2834,4.589,4.2253,4.2388,4.7206
43.46,4.5219,4.9918,4.7455,4.5804,4.5049,4.9177,4.917,4.9407,4.9511,4.8865,4.8397,4.7768,4.8557,4.8532,4.6814
43.882,3.7458,4.4829,4.0527,3.875,3.8036,4.2379,4.6511,4.3449,4.5021,4.2173,4.3502,4.1062,4.4849,4.5081,4.0128
44.304,3.0612,3.7824,3.3868,3.2062,3.1235,3.5515,3.9712,3.6729,3.8323,3.5402,3.6826,3.4487,3.8194,3.8242,3.3524
44.726,2.4155,3.0917,2.7586,2.5216,2.4602,2.8376,3.3041,2.994,3.1717,2.8837,3.0246,2.8054,3.165,3.1489,2.7068
45.148,1.7902,2.4151,2.0251,1.8914,1.8268,2.1864,2.5711,2.3461,2.4988,2.2484,2.3844,2.1797,2.5266,2.496,2.0817
45.57,1.2226,1.7735,1.4061,1.3017,1.2259,1.5701,1.9442,1.7368,1.8784,1.6384,1.7683,1.5645,1.8954,1.8737,1.4542
45.992,0.7612,1.1985,0.8951,0.8188,0.7374,1.0078,1.3561,1.1722,1.2929,1.054,1.1953,1.0211,1.2486,1.2924,0.9486
46.414,0.0,0.7275,0.0,0.0,0.0,0.5902,0.8524,0.7273,0.8207,0.6481,0.73,0.6261,0.7849,0.8175,0.5744
